adoptType,createTime,dataInfoOperator,dataInfoState,dataInfoTime,entryWay,id,infoSource,infoType,modifyTime,provinceId,pubDate,pubDateStr,sourceUrl,summary,title
1,1582167379000,,0,1582167379000,1,5449,人民日报,1,1582167379000,1,1582167016000,12分钟前,http://m.weibo.cn/2803301701/4473995094751309,"据日本广播协会电视台20日报道，2名在“钻石公主”号邮轮上感染冠肺炎的患者死亡。这首次出现在“钻石公主”号邮轮感染新冠肺炎后死亡的病例。截至目前，日本国内新冠肺炎死亡病例增至3例。
",钻石公主号2名新冠肺炎感染者死亡
1,1582072616000,,0,1582072616000,1,5228,青海卫健委,1,1582072616000,63,青海省,1582072616000,1天前,https://wsjkw.qinghai.gov.cn/ztbd/yqjk/yqtb/2020/02/19/1582072145467.html,2020年2月18日0-24时，青海省报告新型冠状病毒肺炎新增确诊病例0例，新增重症病例0例，新增死亡病例0例，新增出院病例2例。当日无新增确诊病例和疑似病例。截至2月18日24时，青海省累计报告新型冠状病毒肺炎确诊病例18例，其中：重症病例1例，死亡病例0例，出院病例15例。,青海省无新增确诊病例和疑似病例
1,1582071770000,,0,1582071770000,1,5223,福建卫健委,1,1582071770000,35,福建省,1582071300000,1天前,http://wjw.fujian.gov.cn/ztzl/gzbufk/yqtb/202002/t20200219_5198075.htm,"2月18日0—24时，福建省报告新增新型冠状病毒肺炎确诊病例1例。其中：宁德市1例（古田县1例）。新增治愈出院病例5例。
",福建省报告新增新型冠状病毒肺炎确诊病例1例             
1,1582067513000,,0,1582067513000,1,5206,重庆卫健委,1,1582067513000,50,重庆市,1582067513000,1天前,http://wsjkw.cq.gov.cn/yqxxyqtb/20200219/255031.html,"2020年2月18日12—24时，重庆市报告新冠肺炎新增确诊病例2例，新增治愈出院病例19例。截至2月18日24时，重庆市现有在院确诊病例296例（其中重型病例34例、危重型病例13例），累计死亡病例5例，累计治愈出院病例254例，累计报告确诊病例555例。
        ",重庆市新增确诊病例2例，新增治愈出院病例19例
1,1582065616000,,0,1582065616000,1,5203,央视新闻,1,1582065616000,42,湖北省,1582065372000,1天前,http://m.weibo.cn/2656274875/4473568769231074,"2020年2月18日0时—24时，湖北省新增新冠肺炎确诊病例1693例，新增病亡132例，新增出院1266例。截至2020年2月18日24时，湖北省累计报告新冠肺炎病例61682例。
",湖北省新增新冠肺炎1693例，新增出院1266例
1,1582065254000,,0,1582065254000,1,5201,人民日报,2,1582065254000,42,湖北省,1582064672000,1天前,http://m.weibo.cn/2803301701/4473565833030457,"18日，武汉市卫健委官网发布最新消息，公布全市非新冠肺炎特殊患者医疗救治医院名单。涉及急性心脑血管、外伤等急危重症、血液透析、孕产妇、儿童（含新生儿）、恶性肿瘤（含恶性血液病）及慢性疾病等患者。
",武汉非新冠肺炎救治医院最新名单
1,1582158532000,,0,1582158532000,1,5396,山东卫健委,1,1582158532000,37,山东省,1582041600000,1天前,http://wsjkw.shandong.gov.cn/ztzl/rdzt/qlzhfkgz/tzgg/202002/t20200220_2580992.html,"2020年2月19日12-24时，山东省报告新增新型冠状病毒肺炎确诊病例2例，累计确诊病例546例；新增疑似病例8例，现有疑似病例38例。截至目前，追踪到密切接触者16183人，已解除医学观察13603人，诊断为疑似或确诊病例291例，尚有2289人正在接受医学观察。
        ",山东新增2例，累计546例
1,1582162621000,,0,1582162621000,1,5426,西藏卫健委,1,1582162621000,54,西藏自治区,1582041600000,1天前,http://wjw.xizang.gov.cn/xwzx/wsjkdt/202002/t20200220_132710.html,截止2月19日24时，我区现有新冠肺炎确诊病例0例，重症病例0例，死亡病例0例，疑似病例0例，治愈出院病例1例，累计确诊新冠肺炎病例1例。连续21天无新增确诊或疑似病例。,西藏连续21天无新增确诊
1,1582071781000,,0,1582071781000,1,5224,甘肃卫健委,1,1582071781000,62,甘肃省,1582036211000,1天前,http://wsjk.gansu.gov.cn/single/11218/84225.html,"2月17日20时至2月18日20时，甘肃省无新增新型冠状病毒肺炎确诊病例。新增出院4例。截至2月18日20时，甘肃累计报告新型冠状病毒肺炎确诊病例91例。累计治愈出院62例，累计死亡病例2例。
				",甘肃无新增新型冠状病毒肺炎确诊病例累计91例
1,1582032085000,,0,1582032085000,1,5181,贵州卫健委,1,1582032085000,52,贵州省,1582031063000,1天前,http://www.gzhfpc.gov.cn/ztzl_500663/xxgzbdgrdfyyqfk/yqdt/202002/t20200218_49962617.html,2020年2月18日0—12时，全省新型冠状病毒肺炎无新增确诊病例。截至2月18日12时，全省累计报告新型冠状病毒肺炎病例146例。,2月18日0—12时贵州无新增确诊
1,1582026017000,,0,1582026017000,1,5170,人民日报,2,1582026017000,100,全国,1582025536000,1天前,http://m.weibo.cn/2803301701/4473401685053375,国务院总理李克强2月18日主持召开国务院常务会议，部署不误农时切实抓好春季农业生产；决定阶段性减免企业社保费和#实施企业缓缴住房公积金政策#，多措并举稳企业稳就业。会议指出，要贯彻党中央、国务院要求，统筹抓好疫情防控和经济社会发展。,国务院阶段性减免企业社保费
1,1582019297000,,0,1582019297000,1,5148,人民网,2,1582019297000,1,1582019109000,1天前,http://m.weibo.cn/2286908003/4473374727750929,日本厚生劳动省18日称，“钻石公主号”邮轮新增88名新冠肺炎患者。钻石公主号累计确诊542例新冠肺炎病例。,钻石公主号新增确诊88例，累计确诊542例
1,1582016677000,,0,1582016677000,1,5139,山东卫健委,1,1582016677000,37,山东省,1582016677000,1天前,http://wsjkw.shandong.gov.cn/ztzl/rdzt/qlzhfkgz/tzgg/202002/t20200218_2580215.html,2020年2月18日0-12时，山东省无新增新型冠状病毒肺炎确诊病例，累计确诊病例543例(含重症病例13例，危重症病例13例，治愈出院198例，泰安市新报告死亡病例1例);新增疑似病例1例，现有疑似病例42例。截至目前，追踪到密切接触者16021人，已解除医学观察12852人，诊断为疑似或确诊病例289例，尚有2880人正在接受医学观察。,山东最新报告无新增确诊病例
1,1582016255000,,0,1582016255000,1,5138,云南卫健委,1,1582016255000,53,云南省,1582016255000,1天前,http://ynswsjkw.yn.gov.cn/wjwWebsite/web/doc/UU158201507058171136,2月18日0时至12时，云南省报告新型冠状病毒肺炎新增确诊病例为零。全省现有确诊病例115例，均在定点医院接受隔离治疗，其中危重1例，重症11例，无死亡病例。现有疑似病例63例，密切接触者医学观察2328人。,云南最新报告无新增确诊病例
1,1582014223000,,0,1582014223000,1,5133,北京卫健委,1,1582014223000,11,北京市,1582014223000,1天前,http://wjw.beijing.gov.cn/xwzx_20031/xwfb/202002/t20200218_1657321.html,北京市又有8例新冠肺炎患者，经过医护人员精心治疗后，符合出院标准，于2月17日分别从地坛医院、佑安医院、朝阳区三间房社区卫生服务中心出院。8名患者中，有5名男性，3名女性；年龄最小的26岁，最大的57岁。,北京新增8例治愈病例
1,1582013026000,,0,1582013026000,1,5122,重庆卫健委,2,1582013026000,50,重庆市,1582013026000,1天前,http://wsjkw.cq.gov.cn/yqxxyqtb/20200218/254985.html,"好消息！重庆又有10例确诊患者治愈出院。其中，万州区5例、忠县1例、云阳县1例、奉节县1例、巫山县1例、石柱县1例。以上10名患者，经定点医院和医护人员精心诊治和护理，专家组评估，认为符合国家卫生健康委最新的新冠肺炎确诊病例解除隔离和出院标准，于今日出院。目前，全市共有235名新冠肺炎患者治愈出院。
            
        ", 重庆新增治愈10例，累计治愈235例
1,1581996441000,,0,1581996441000,1,5077,天津卫健委,2,1581996441000,12,天津市,1581996441000,1天前,http://wsjk.tj.gov.cn/art/2020/2/18/art_87_71053.html,"截至2月18日6时，天津市新增2例新型冠状病毒肺炎确诊病例，目前均已转往海河医院治疗，对已判定的密切接触者进行隔离医学观察，其他密切接触者正在排查中。本市累计报告新冠肺炎确诊病例127例，其中男性68例，女性59例。
",天津市新增确诊2例，累计确诊127例
1,1581992775000,,0,1581992775000,1,5064,人民网,2,1581992775000,1,1581992273000,2天前,http://m.weibo.cn/2286908003/4473262174614644,17日，世卫组织总干事谭德塞表示，世卫组织维持此前评估，即新冠肺炎并非全球性流行病，也不会提高疫情的全球范围风险级别。世卫组织还表示，采用新冠肺炎康复者血浆治疗新冠肺炎的疗法值得进一步研究。 ,世卫组织不提高疫情全球风险级别
1,1581991267000,,0,1581991267000,1,5058,北京卫健委,1,1581991267000,11,北京市,1581991267000,2天前,http://wjw.beijing.gov.cn/xwzx_20031/xwfb/202002/t20200218_1648505.html,  2月17日0时至24时，本市新增6例新冠肺炎确诊病例，均为确诊病例的密切接触者，已送至定点医疗机构进行救治。 截至2月17日24时，本市累计确诊病例387例。其中出院122例，死亡4例。       , 北京市新增6例，累计387例
1,1581991459000,,0,1581991459000,1,5059,人民日报,2,1581991459000,1,1581990961000,2天前,http://m.weibo.cn/2803301701/4473256667034405,"日本厚生劳动大臣加藤胜信18日表示，目前“钻石公主号”邮轮上的所有人员用于检测新冠肺炎的样本已经采集完毕。钻石公主号无感染人员19日起下船，预计21日钻石公主号所有人将下船。
",钻石公主号所有人员样本采集完毕
1,1581999714000,,0,1581999714000,1,5084,内蒙古卫健委,2,1581999714000,15,内蒙古自治区,1581989764000,2天前,http://wjw.nmg.gov.cn/doc/2020/02/18/292469.shtml,"2020年2月17日9时至18日9时，内蒙古自治区报告新增新冠肺炎确诊病例1例，无新增疑似病例。其中：新增确诊病例1例为通辽市的霍林郭勒市1例。内蒙古自治区累计报告新冠肺炎确诊病例73例，出院病例8例，重症病例4例，危重病例6例。
            
                    ",内蒙古新增确诊1例，累计确诊73例
1,1581988654000,,0,1581988654000,1,5051,上海卫健委,1,1581988654000,31,上海市,1581988654000,2天前,http://wsjkw.sh.gov.cn/xwfb/20200218/150ca61b54ca433aa8d76e223184742a.html,"2020年2月17日12—24时，上海市排除新型冠状病毒肺炎疑似病例60例；新增确诊病例1例，为外地来沪人员。1目前，153例病情平稳，14例病情危重，4例重症，161例治愈出院，1例死亡。尚有97例疑似病例正在排查中。
                        ",上海新增1例新型冠状病毒肺炎确诊病例
1,1581988654000,,0,1581988654000,1,5050,天津卫健委,1,1581988654000,12,天津市,1581988653000,2天前,http://wsjk.tj.gov.cn/art/2020/2/18/art_87_71050.html,2020年2月17日0-24时，天津市报告新型冠状病毒肺炎新增确诊病例1例，新增危重型病例1例，新增重型病例0例，新增死亡病例0例，新增出院病例1例。截至2月17日24时，天津市累计报告新型冠状病毒肺炎确诊病例125例，目前追踪到密切接触者1646人，已解除医学观察920人，尚有686人正在接受医学观察。,天津新增1例，累计125例
1,1581988123000,,0,1581988123000,1,5046,陕西卫健委,1,1581988123000,61,陕西省,1581988123000,2天前,http://sxwjw.shaanxi.gov.cn/art/2020/2/18/art_9_68105.html,截至2月18日9时，陕西今日无新增新冠肺炎确诊病例。新增疑似病例22例。陕西累计报告新冠肺炎确诊病例240例，其中输入性病例116例，密切接触者109例，无明确接触史病例15例。全省现有疑似病例79例。全省新增密切接触者322人，累计16650人，均集中医学观察。新增解除密切接触者667人，累计解除密切接触者11339人。,陕西无新增新冠肺炎，确诊病例累计240例
1,1581988984000,,0,1581988984000,1,5052,浙江卫健委,1,1581988984000,33,浙江省,1581987900000,2天前,https://www.zjwjw.gov.cn/art/2020/2/18/art_1202101_41935961.html,2020年2月17日0-24时，浙江省报告新型冠状病毒肺炎新增确诊病例1例，新增出院病例44例。截至2月17日24时，浙江省累计报告新型冠状病毒肺炎确诊病例1172例，现有重症病例67例（其中危重22例），累计出院514例。 全省共追踪到密切接触者38524人，当日解除医学观察1474人，尚有6738人正在接受医学观察。,浙江新增1例，累计1172例
1,1581988653000,,0,1581988653000,1,5049,广东卫健委,1,1581988653000,44,广东省,1581987783000,2天前,http://wsjkw.gd.gov.cn/xxgzbdfk/yqtb/content/post_2899609.html,截至2月17日24时，全省累计报告新冠肺炎确诊病例1328例。17日当天全省新增确诊病例6例，新增出院57例，累计出院530例。新增出院病例中，8例为重型或危重型病例治愈出院，其他为普通型或者轻型治愈出院。新增确诊病例中，东莞市2例，深圳市、珠海市、惠州市和肇庆市各1例。无疑似病例。有2612名密切接触者正在接受医学观察。,广东省新增6例，累计1328例
1,1581987822000,,0,1581987822000,1,5044,辽宁卫健委,1,1581987822000,21,辽宁省,1581987240000,2天前,http://wsjk.ln.gov.cn/wst_zdzt/xxgzbd/yqtb/202002/t20200218_3743153.html,"2020年2月17日0时至24时，辽宁省无新增新型冠状病毒肺炎确诊病例。新增2例治愈出院病例，均为盘锦市确诊病例。目前，辽宁省累计报告新型冠状病毒肺炎确诊病例121例，治愈出院43例，死亡1例。目前累计追踪到密切接触者2691人，已解除医学观察2097人，现有594正在接受医学观察。
  ",辽宁无新增确诊，新增2例治愈出院
1,1581987439000,,0,1581987439000,1,5040,江苏卫健委,1,1581987439000,32,江苏省,1581987089000,2天前,http://wjw.jiangsu.gov.cn/art/2020/2/18/art_7290_8975671.html,2020年2月17日0-24时，江苏省报告新型冠状病毒肺炎新增确诊病例3例，均为普通型病例。新增出院病例37例。,江苏新增3例新型冠状病毒肺炎确诊病例
1,1581986998000,,0,1581986998000,1,5039,青海卫健委,1,1581986998000,63,青海省,1581986998000,2天前,https://wsjkw.qinghai.gov.cn/ztbd/yqjk/yqtb/2020/02/18/1581986063434.html,2020年2月17日0-24时，青海省报告新型冠状病毒肺炎新增确诊病例0例，新增重症病例0例，新增死亡病例0例，新增出院病例0例。当日无新增确诊病例和疑似病例。 截至2月17日24时，青海省累计报告新型冠状病毒肺炎确诊病例18例， 目前累计追踪到密切接触者437人，已解除医学观察318人，尚有119人正在接受医学观察。,青海无新增，累计18例
1,1581988111000,,0,1581988111000,1,5045,湖南卫健委,1,1581988111000,43,湖南省,1581986880000,2天前,http://wjw.hunan.gov.cn/wjw/xxgk/gzdt/zyxw_1/202002/t20200218_11181994.html,2020年2月17日0-24时，湖南省报告新型冠状病毒肺炎新增确诊病例1例，新增重症病例0例，新增死亡病例1例，新增出院病例34例。截至2月17日24时，湖南省累计报告新型冠状病毒肺炎确诊病例1007例，累计报告重症病例138例，现有重症病例47例，死亡病例4例，出院病例501例，在院治疗502例。目前追踪到密切接触者26282人，已解除医学观察23066人，尚有3216人正在接受医学观察。,湖南新增1例，累计1007例
